id,title,type,release_year,age_certification,genres,imdb_id,imdb_score
tm239091,Blade Runner 2049,MOVIE,2017,R,"['scifi', 'thriller', 'action', 'drama']",tt1856101,8
ts55668,Dark,SHOW,2017,TV-MA,"['scifi', 'crime', 'drama', 'thriller']",tt5753856,8.7
tm310953,Sorry to Bother You,MOVIE,2018,R,"['fantasy', 'scifi', 'drama', 'comedy']",tt5688932,6.9
tm232797,Dunkirk,MOVIE,2017,PG-13,"['drama', 'history', 'thriller', 'war', 'action', 'european']",tt5013056,7.8
tm244259,Wind River,MOVIE,2017,R,"['thriller', 'crime', 'drama', 'western']",tt6185846,7.7
tm315344,Molly's Game,MOVIE,2017,R,"['drama', 'crime', 'sport']",tt4209788,7.4
ts53023,Riverdale,SHOW,2017,TV-14,"['thriller', 'drama', 'romance', 'crime']",tt5420376,6.7
ts81064,Legacies,SHOW,2018,TV-14,"['scifi', 'drama', 'fantasy', 'horror']",tt8103070,7.3
ts42405,Mindhunter,SHOW,2017,TV-MA,"['crime', 'drama', 'thriller']",tt5290382,8.6
tm318206,Den of Thieves,MOVIE,2018,R,"['thriller', 'action', 'crime', 'drama']",tt1259528,7
ts83970,All American,SHOW,2018,TV-14,"['drama', 'sport']",tt7414406,7.6
tm315174,Phantom Thread,MOVIE,2017,R,"['romance', 'drama']",tt5776858,7.4
ts81294,Manifest,SHOW,2018,TV-14,"['scifi', 'drama', 'thriller']",tt8421350,7.1
ts78305,Elite,SHOW,2018,TV-MA,"['crime', 'drama', 'thriller']",tt7134908,7.4
ts78801,Cobra Kai,SHOW,2018,TV-14,"['action', 'comedy', 'drama', 'sport']",tt7221388,8.6
ts79813,You,SHOW,2018,TV-MA,"['thriller', 'crime', 'drama', 'romance']",tt7335184,7.7
ts77398,Lost in Space,SHOW,2018,TV-PG,"['scifi', 'action', 'drama', 'thriller', 'family']",tt5232792,7.3
ts56768,Money Heist,SHOW,2017,TV-MA,"['crime', 'drama', 'thriller', 'action', 'european']",tt6468322,8.3
tm344989,Lady Bird,MOVIE,2017,R,"['drama', 'comedy']",tt4925292,7.4
ts57120,Good Girls,SHOW,2018,TV-14,"['comedy', 'drama', 'crime']",tt6474378,7.7
tm287684,The Ritual,MOVIE,2017,R,"['horror', 'thriller']",tt5638642,6.3
ts81884,Bodyguard,SHOW,2018,TV-MA,"['war', 'crime', 'drama', 'thriller', 'european']",tt7493974,8.1
ts75151,Godless,SHOW,2017,TV-MA,"['western', 'documentation', 'action', 'drama', 'crime']",tt5516154,7.6
ts54102,Altered Carbon,SHOW,2018,TV-MA,"['scifi', 'thriller', 'action', 'drama']",tt2261227,7.9
ts75097,Maniac,SHOW,2018,TV-MA,"['drama', 'scifi', 'comedy']",tt5580146,7.7
ts84785,Dirty John,SHOW,2018,TV-MA,"['crime', 'drama']",tt15438396,7.3
tm244220,Darkest Hour,MOVIE,2017,PG-13,"['drama', 'war', 'history', 'thriller', 'family']",tt4555426,7.4
ts42477,Babylon Berlin,SHOW,2017,TV-MA,"['crime', 'thriller', 'drama', 'european']",tt4378376,8.4
ts81208,Charmed,SHOW,2018,TV-14,"['scifi', 'drama', 'fantasy']",tt6394324,4.5
ts58433,The Haunting of Hill House,SHOW,2018,TV-MA,"['drama', 'scifi', 'horror', 'thriller']",tt6763664,8.6
ts57850,HAPPY!,SHOW,2017,TV-MA,"['scifi', 'comedy', 'thriller', 'action', 'crime', 'fantasy']",tt2452242,8.1
ts53663,Workin' Moms,SHOW,2017,TV-MA,"['comedy', 'drama']",tt6143796,7.8
tm244364,The Nightingale,MOVIE,2018,R,"['thriller', 'drama', 'horror']",tt4068576,7.3
ts79229,Wild Wild Country,SHOW,2018,TV-MA,"['crime', 'documentation']",tt7768848,8.1
ts77955,Somebody Feed Phil,SHOW,2018,TV-14,['documentation'],tt7752034,8.2
ts75879,Big Mouth,SHOW,2017,TV-MA,"['animation', 'comedy', 'romance']",tt6524350,7.9
tm420745,How It Ends,MOVIE,2018,,"['thriller', 'action', 'drama', 'scifi']",tt5246700,5
ts57465,Dynasty,SHOW,2017,TV-14,['drama'],tt6128300,7.2
tm232500,The Disaster Artist,MOVIE,2017,R,"['comedy', 'drama']",tt3521126,7.3
ts54054,Imposters,SHOW,2017,TV-14,"['drama', 'comedy', 'crime']",tt5212822,7.8
ts55982,Anne with an E,SHOW,2017,TV-G,"['drama', 'family']",tt5421602,8.7
tm350379,Ghostland,MOVIE,2018,R,"['horror', 'thriller', 'drama', 'european']",tt6195094,6.4
tm363103,Perfect Bid: The Contestant Who Knew Too Much,MOVIE,2017,,"['documentation', 'history']",tt6854248,6.6
ts58133,Manhunt,SHOW,2017,TV-14,"['documentation', 'crime', 'thriller', 'drama']",tt5618256,8.1
tm425889,The Ballad of Buster Scruggs,MOVIE,2018,R,"['western', 'comedy', 'drama', 'romance']",tt6412452,7.3
tm244174,Okja,MOVIE,2017,PG-13,"['drama', 'scifi', 'action']",tt3967856,7.3
ts53545,Santa Clarita Diet,SHOW,2017,TV-MA,"['comedy', 'horror']",tt5580540,7.9
tm350,The Bad Batch,MOVIE,2017,R,"['drama', 'action', 'horror', 'romance', 'scifi']",tt4334266,5.2
ts84328,The Bureau of Magical Things,SHOW,2018,TV-G,"['scifi', 'family', 'fantasy']",tt7153034,6.7
ts53198,One Day at a Time,SHOW,2017,TV-PG,"['comedy', 'drama']",tt5339440,8.2
ts76243,The End of the F***ing World,SHOW,2017,TV-MA,"['crime', 'comedy', 'drama', 'romance', 'thriller']",tt6257970,8.1
ts58367,Safe,SHOW,2018,TV-MA,"['drama', 'thriller', 'crime', 'european']",tt7902072,7.2
ts55720,GLOW,SHOW,2017,TV-MA,"['drama', 'comedy', 'sport', 'reality']",tt0784878,8
ts77852,Trolls: The Beat Goes On!,SHOW,2018,TV-G,"['comedy', 'romance', 'animation', 'family', 'fantasy']",tt7539608,5.8
ts78430,Collateral,SHOW,2018,TV-MA,"['drama', 'thriller', 'crime']",tt6729080,6.7
tm210043,Shot Caller,MOVIE,2017,R,"['thriller', 'crime', 'drama']",tt4633690,7.3
ts56261,Castlevania,SHOW,2017,TV-MA,"['scifi', 'drama', 'fantasy', 'horror', 'animation', 'action']",tt6517102,8.3
tm226948,The Shack,MOVIE,2017,PG-13,"['fantasy', 'drama']",tt2872518,6.2
ts82849,The Kominsky Method,SHOW,2018,TV-MA,"['drama', 'comedy']",tt7255502,8.2
ts74809,Knightfall,SHOW,2017,TV-14,"['action', 'drama', 'history']",tt4555364,6.7
ts56969,Atypical,SHOW,2017,TV-14,"['comedy', 'drama']",tt6315640,8.3
ts58155,Alias Grace,SHOW,2017,TV-MA,"['drama', 'thriller', 'crime']",tt1034007,7.7
tm288499,Roma,MOVIE,2018,R,"['drama', 'european']",tt6155172,7.7
ts76458,Deadwind,SHOW,2018,TV-MA,"['drama', 'thriller', 'crime']",tt6616260,7.3
tm299741,Crooked House,MOVIE,2017,PG-13,"['drama', 'crime']",tt1869347,6.3
ts39015,A Series of Unfortunate Events,SHOW,2017,TV-PG,"['action', 'family', 'comedy', 'drama']",tt4834206,7.8
tm244191,The Beguiled,MOVIE,2017,R,"['drama', 'documentation', 'war', 'thriller']",tt5592248,6.8
ts74816,American Vandal,SHOW,2017,TV-MA,"['comedy', 'drama', 'crime']",tt6877772,8.1
ts52821,Watership Down,SHOW,2018,TV-PG,"['animation', 'action', 'drama', 'family', 'fantasy']",tt5670764,7.2
ts77563,Mystery Science Theater 3000,SHOW,2017,TV-14,"['scifi', 'comedy', 'thriller', 'drama', 'horror']",tt6782014,8.2
ts80856,Chilling Adventures of Sabrina,SHOW,2018,TV-14,"['scifi', 'thriller', 'drama', 'horror', 'fantasy']",tt7569592,7.4
tm272060,What Happened to Monday,MOVIE,2017,R,"['thriller', 'drama', 'action', 'crime', 'fantasy', 'scifi']",tt1536537,6.8
tm233482,The Foreigner,MOVIE,2017,R,"['thriller', 'action', 'crime', 'drama', 'european']",tt4759848,7
tm271951,Apostle,MOVIE,2018,R,"['thriller', 'horror', 'drama', 'fantasy']",tt6217306,6.3
tm311815,Icarus,MOVIE,2017,,"['documentation', 'thriller', 'sport']",tt6333060,7.9
tm371380,The Package,MOVIE,2018,R,"['comedy', 'drama', 'thriller']",tt7525778,5.5
ts76869,Violet Evergarden,SHOW,2018,TV-14,"['drama', 'animation', 'scifi', 'fantasy', 'romance']",tt7078180,8.4
ts82526,Narcos: Mexico,SHOW,2018,TV-MA,"['drama', 'crime']",tt8714904,8.4
tm310899,Mary Magdalene,MOVIE,2018,R,['drama'],tt5360996,5.9
ts72247,Disenchantment,SHOW,2018,TV-14,"['scifi', 'comedy', 'fantasy', 'animation', 'action']",tt5363918,7.2
tm266666,Gerald's Game,MOVIE,2017,,"['horror', 'thriller', 'drama']",tt3748172,6.5
tm435086,Level 16,MOVIE,2018,,"['thriller', 'drama', 'scifi', 'european']",tt4006302,6
ts82189,BAKI,SHOW,2018,TV-MA,"['action', 'animation', 'drama', 'sport']",tt6357658,6.7
tm267401,The Invisible Guest,MOVIE,2017,R,"['thriller', 'crime', 'drama', 'european']",tt4857264,8
tm239286,The Cloverfield Paradox,MOVIE,2018,PG-13,"['thriller', 'horror', 'scifi', 'drama', 'action']",tt2548396,5.5
tm273294,I Don't Feel at Home in This World Anymore,MOVIE,2017,,"['drama', 'thriller', 'comedy', 'crime', 'european']",tt6149822,6.9
ts74823,Wet Hot American Summer: Ten Years Later,SHOW,2017,TV-MA,['comedy'],tt5669272,6.9
tm414285,Abducted in Plain Sight,MOVIE,2018,G,"['crime', 'documentation', 'thriller', 'drama']",tt6098534,6.8
tm244192,Annabelle: Creation,MOVIE,2017,R,"['horror', 'thriller']",tt5140878,6.5
ts77197,Seven Seconds,SHOW,2018,TV-MA,"['crime', 'drama']",tt6297682,7.7
tm419595,The Witch: Part 1. The Subversion,MOVIE,2018,,"['fantasy', 'action', 'european']",tt8574252,7.1
tm346943,Kodachrome,MOVIE,2017,,"['drama', 'comedy', 'european']",tt1880399,6.8
ts76865,Devilman Crybaby,SHOW,2018,TV-MA,"['scifi', 'animation', 'action', 'drama', 'fantasy', 'horror']",tt6660498,7.6
tm371900,Calibre,MOVIE,2018,,"['thriller', 'horror', 'drama']",tt6218358,6.8
ts312241,Oats Studios,SHOW,2017,TV-MA,"['scifi', 'horror']",tt16351432,6.4
ts121489,Two Sentence Horror Stories,SHOW,2017,TV-14,"['drama', 'horror', 'thriller']",tt6873926,5.5
tm270895,I Am Not Your Negro,MOVIE,2017,R,"['documentation', 'history', 'european']",tt5804038,7.9
ts55781,Black Spot,SHOW,2017,TV-MA,"['drama', 'thriller', 'crime', 'horror', 'european']",tt6519410,7.4
ts87369,Rust Valley Restorers,SHOW,2018,TV-14,['documentation'],tt9498102,7.8
tm374132,Bird Box,MOVIE,2018,R,"['thriller', 'drama', 'horror', 'scifi']",tt2737304,6.6
ts78080,Everything Sucks!,SHOW,2018,TV-14,"['drama', 'comedy']",tt7078710,7.5
tm244175,The Zookeeper's Wife,MOVIE,2017,PG-13,"['drama', 'war', 'history']",tt1730768,7
ts58307,Bad Blood,SHOW,2017,TV-14,"['drama', 'crime']",tt6423364,7.5
ts55645,Five Came Back,SHOW,2017,TV-MA,"['war', 'documentation', 'history']",tt6587094,8.3
tm319818,Outlaw King,MOVIE,2018,R,"['drama', 'action', 'history', 'war']",tt6679794,6.9
ts78558,Queer Eye,SHOW,2018,TV-14,['reality'],tt7259746,8.5
tm313683,Veronica,MOVIE,2017,R,['horror'],tt4276868,6.2
ts79926,James Acaster: Repertoire,SHOW,2018,TV-14,['comedy'],tt7818686,8.4
ts56648,The Keepers,SHOW,2017,TV-MA,"['crime', 'action', 'drama', 'documentation']",tt6792200,7.6
tm244332,Beirut,MOVIE,2018,R,"['thriller', 'action', 'crime', 'drama']",tt4669264,6.4
tm315340,The Night Comes for Us,MOVIE,2018,R,"['thriller', 'action']",tt6116856,6.9
ts42294,13 Reasons Why,SHOW,2017,TV-MA,"['drama', 'thriller']",tt1837492,7.5
ts84010,Pine Gap,SHOW,2018,TV-MA,"['drama', 'thriller']",tt7371868,7.2
tm414887,Destination Wedding,MOVIE,2018,R,"['romance', 'comedy', 'drama']",tt6987770,6
ts80035,Nightflyers,SHOW,2018,TV-MA,"['scifi', 'thriller', 'drama', 'horror']",tt6903284,5.8
tm420348,Cam,MOVIE,2018,,"['horror', 'thriller', 'drama']",tt8361028,5.9
ts57055,Black Lightning,SHOW,2018,TV-14,"['scifi', 'action', 'drama']",tt6045840,6.1
tm244206,The Meyerowitz Stories (New and Selected),MOVIE,2017,,"['drama', 'comedy']",tt5536736,6.9
tm434202,Malevolent,MOVIE,2018,,"['horror', 'thriller']",tt2386237,4.8
tm280828,The Babysitter,MOVIE,2017,R,"['horror', 'comedy']",tt4225622,6.4
tm366567,When We First Met,MOVIE,2018,PG-13,"['fantasy', 'comedy', 'romance']",tt5783956,6.4
tm310706,Extinction,MOVIE,2018,R,"['drama', 'thriller', 'scifi', 'action']",tt3201640,5.8
tm410435,To All the Boys I've Loved Before,MOVIE,2018,PG-13,"['romance', 'comedy', 'drama']",tt3846674,7.1
ts56480,Troy: Fall of a City,SHOW,2018,TV-MA,"['war', 'fantasy', 'romance', 'action']",tt5103758,3.9
tm307283,Cargo,MOVIE,2017,,"['drama', 'thriller', 'horror', 'scifi']",tt3860916,6.3
ts82597,The Dragon Prince,SHOW,2018,TV-Y7,"['scifi', 'animation', 'action', 'drama', 'family', 'fantasy', 'thriller']",tt8688814,8.4
ts55962,Dear White People,SHOW,2017,TV-MA,"['comedy', 'drama']",tt5707802,6.1
tm244229,Everybody Knows,MOVIE,2018,R,"['drama', 'crime', 'thriller', 'european']",tt4964788,6.9
ts75164,VeggieTales in the City,SHOW,2017,TV-Y,"['comedy', 'family', 'music', 'animation']",tt6562134,5.7
ts78452,Requiem,SHOW,2018,TV-MA,"['drama', 'animation', 'fantasy', 'thriller']",tt6712390,6.4
ts75263,Wormwood,SHOW,2017,TV-14,"['crime', 'drama', 'documentation', 'fantasy']",tt1149367,7
ts85568,Perfume,SHOW,2018,TV-MA,"['crime', 'thriller', 'drama', 'documentation', 'comedy', 'romance']",tt10163260,7.1
tm357589,The Guernsey Literary & Potato Peel Pie Society,MOVIE,2018,,"['romance', 'drama', 'history', 'war']",tt1289403,7.3
tm317542,1922,MOVIE,2017,,"['horror', 'crime', 'documentation', 'drama', 'thriller']",tt8312644,6.2
ts80705,Evil Genius,SHOW,2018,TV-MA,"['crime', 'documentation']",tt8342862,7.5
tm321703,Home Again,MOVIE,2017,PG-13,"['drama', 'romance', 'comedy']",tt5719700,5.8
tm300615,Mudbound,MOVIE,2017,R,"['drama', 'war']",tt2396589,7.4
tm244233,The Book of Henry,MOVIE,2017,PG-13,"['thriller', 'crime', 'drama']",tt4572792,6.5
ts81344,Explained,SHOW,2018,TV-MA,['documentation'],tt8005374,8
tm349803,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",MOVIE,2017,,"['comedy', 'documentation']",tt7214762,7.7
ts82228,Cells at Work!,SHOW,2018,TV-14,"['action', 'fantasy', 'animation', 'comedy']",tt8673610,7.5
ts81331,She-Ra and the Princesses of Power,SHOW,2018,TV-Y7,"['scifi', 'action', 'family', 'animation', 'fantasy', 'comedy', 'drama']",tt7745956,7.8
ts55798,Stranger,SHOW,2017,TV-MA,"['drama', 'thriller', 'crime', 'romance', 'scifi', 'comedy']",tt5545948,8.5
ts78356,The Rain,SHOW,2018,TV-MA,"['drama', 'scifi', 'thriller']",tt6656238,7.3
ts86169,The Innocent Man,SHOW,2018,TV-MA,"['documentation', 'crime']",tt0914376,7.3
tm227940,Berlin Syndrome,MOVIE,2017,R,"['thriller', 'horror', 'drama']",tt3335606,6.2
tm243326,Anon,MOVIE,2018,R,"['scifi', 'drama', 'action', 'crime', 'thriller', 'european']",tt5419536,6.1
ts84280,Rascal Does Not Dream of Bunny Girl Senpai,SHOW,2018,TV-14,"['animation', 'comedy', 'thriller', 'fantasy', 'romance', 'drama']",tt8993398,8.1
tm244197,Replicas,MOVIE,2018,PG-13,"['thriller', 'drama', 'scifi']",tt4154916,5.5
tm368449,Private Life,MOVIE,2018,R,"['drama', 'comedy']",tt6394284,7.2
tm211554,Beyond Skyline,MOVIE,2017,R,"['scifi', 'thriller', 'horror', 'action']",tt6856700,5.3
tm363248,A Futile and Stupid Gesture,MOVIE,2018,,['comedy'],tt5566790,6.7
tm362881,Mirai,MOVIE,2018,PG,"['fantasy', 'animation', 'drama', 'family']",tt6900448,7
tm232673,The Strangers: Prey at Night,MOVIE,2018,,"['thriller', 'horror']",tt1285009,5.2
ts77957,Dirty Money,SHOW,2018,TV-14,"['crime', 'documentation']",tt7889220,8.1
ts84904,Tidelands,SHOW,2018,TV-MA,"['scifi', 'fantasy', 'crime', 'drama']",tt6898970,6.8
ts83999,Hilda,SHOW,2018,TV-Y7,"['scifi', 'family', 'fantasy', 'animation', 'comedy', 'drama']",tt6385540,8.5
ts57303,Friends from College,SHOW,2017,TV-MA,"['comedy', 'drama']",tt5565334,6.9
tm411311,King of Thieves,MOVIE,2018,R,"['drama', 'crime', 'history']",tt5789976,5.5
tm299677,Hold the Dark,MOVIE,2018,,"['thriller', 'horror', 'action', 'drama']",tt5057140,5.6
ts58025,My Little Pony: Equestria Girls,SHOW,2017,TV-Y,"['animation', 'comedy', 'family', 'fantasy']",tt13160278,6.4
ts82302,Insatiable,SHOW,2018,TV-MA,"['drama', 'comedy', 'thriller']",tt6487482,6.5
tm449070,Black Mirror: Bandersnatch,MOVIE,2018,R,"['scifi', 'thriller', 'fantasy', 'drama']",tt9495224,7.1
ts85895,Better Than Us,SHOW,2018,TV-MA,"['scifi', 'drama']",tt8285216,7.3
ts56511,Cable Girls,SHOW,2017,TV-MA,"['drama', 'european']",tt5674718,7.6
ts57822,Sick Note,SHOW,2017,TV-MA,"['comedy', 'crime']",tt5770788,6.8
tm363488,RBG,MOVIE,2018,PG,['documentation'],tt7689964,7.6
tm221953,Bāhubali 2: The Conclusion,MOVIE,2017,,"['fantasy', 'action', 'drama']",tt4849438,8.2
tm435916,The Perfection,MOVIE,2018,,"['thriller', 'drama', 'horror', 'music']",tt7772580,6.1
tm233362,The Discovery,MOVIE,2017,,"['thriller', 'drama', 'romance', 'scifi']",tt5155780,6.2
ts79546,MEGALOBOX,SHOW,2018,TV-MA,"['action', 'animation', 'drama', 'scifi', 'sport']",tt7965802,7.8
tm362098,The Kindergarten Teacher,MOVIE,2018,R,"['drama', 'thriller', 'european']",tt6952960,6.7
tm346467,Wheelman,MOVIE,2017,R,"['thriller', 'crime', 'action']",tt5723286,6.4
tm433381,Mirage,MOVIE,2018,R,"['thriller', 'drama', 'documentation', 'fantasy', 'music', 'romance', 'european']",tt7919356,7.4
tm412550,Set It Up,MOVIE,2018,PG-13,"['comedy', 'romance']",tt5304992,6.5
tm315424,An Evening with Beverly Luff Linn,MOVIE,2018,R,"['crime', 'comedy']",tt6520524,5.8
ts84533,Transformers: Cyberverse,SHOW,2018,TV-Y7,"['action', 'animation', 'scifi']",tt8891990,6.5
tm499724,The Delivery Boy,MOVIE,2018,,"['thriller', 'drama']",tt8541826,6.2
ts83455,Wanderlust,SHOW,2018,TV-MA,['drama'],tt7608238,7
ts75772,Jack Whitehall: Travels with My Father,SHOW,2017,TV-MA,"['reality', 'comedy', 'documentation', 'european']",tt7453996,7.6
tm414220,Little Italy,MOVIE,2018,R,"['romance', 'comedy']",tt6957966,5.7
ts77518,Teasing Master Takagi-san,SHOW,2018,TV-PG,"['comedy', 'animation', 'romance']",tt7808344,7.7
ts79234,The Boss Baby: Back in Business,SHOW,2018,TV-G,"['action', 'comedy', 'animation', 'family', 'fantasy']",tt7741824,6.4
tm139545,The Outsider,MOVIE,2018,R,"['crime', 'thriller', 'action', 'drama']",tt2011311,6.2
ts77824,My Next Guest Needs No Introduction With David Letterman,SHOW,2018,TV-MA,[],tt7829834,7.9
tm314477,Skins,MOVIE,2017,,"['comedy', 'drama', 'fantasy', 'european']",tt5808778,6.1
tm420274,Hannah Gadsby: Nanette,MOVIE,2018,,"['comedy', 'documentation']",tt8465676,8.1
tm434008,Banana Split,MOVIE,2018,R,['comedy'],tt7755856,6.2
ts80720,Scissor Seven,SHOW,2018,TV-PG,"['action', 'animation', 'comedy', 'drama', 'fantasy', 'romance']",tt11503082,8.5
ts57439,Damnation,SHOW,2017,TV-MA,"['western', 'drama', 'crime']",tt6106704,7.6
tm317566,Creep 2,MOVIE,2017,R,"['horror', 'thriller', 'crime', 'drama']",tt3654796,6.4
tm417496,Dumplin',MOVIE,2018,PG-13,"['comedy', 'drama']",tt4878482,6.5
tm367065,Shirkers,MOVIE,2018,,['documentation'],tt7472352,7.4
tm426274,The After Party,MOVIE,2018,,"['comedy', 'horror', 'music']",tt3960240,5.7
tm433228,Red Joan,MOVIE,2018,R,"['thriller', 'drama', 'history', 'romance']",tt7615302,6.4
tm244325,Mute,MOVIE,2018,R,"['thriller', 'drama', 'scifi']",tt1464763,5.4
ts75157,The Magic School Bus Rides Again,SHOW,2017,TV-Y,"['animation', 'family', 'fantasy']",tt3869122,6.2
tm316414,Hell Fest,MOVIE,2018,R,"['horror', 'thriller']",tt1999890,5.5
tm311921,Small Town Crime,MOVIE,2018,R,"['thriller', 'crime']",tt5751998,6.6
tm370212,Adrift,MOVIE,2018,PG-13,"['thriller', 'drama', 'romance', 'action', 'european']",tt6306064,6.6
ts58152,Cathedral of the Sea,SHOW,2018,TV-MA,"['drama', 'history']",tt4944694,7.4
ts84779,Haunted,SHOW,2018,TV-MA,"['documentation', 'horror', 'reality']",tt9077192,4.6
tm410742,Happy as Lazzaro,MOVIE,2018,PG-13,"['fantasy', 'drama', 'european']",tt6752992,7.5
tm281935,A Bad Moms Christmas,MOVIE,2017,R,['comedy'],tt6365402,5.6
tm323634,A-X-L,MOVIE,2018,PG-13,"['scifi', 'family', 'thriller', 'action', 'drama']",tt5709188,5.3
tm139885,The Other Side of the Wind,MOVIE,2018,R,"['drama', 'european']",tt0069049,6.7
ts56038,Dave Chappelle,SHOW,2017,,"['comedy', 'documentation']",tt6963504,8.7
tm349278,Ravenous,MOVIE,2017,,"['horror', 'animation', 'documentation', 'scifi', 'thriller', 'action', 'drama']",tt6243140,5.8
ts84574,Salt Fat Acid Heat,SHOW,2018,,['documentation'],tt8772088,7.7
ts56481,Great News,SHOW,2017,TV-PG,['comedy'],tt4955480,7
ts82560,Dark Tourist,SHOW,2018,TV-MA,"['action', 'documentation']",tt8725166,7.5
tm348993,22-Jul,MOVIE,2018,R,"['thriller', 'history', 'crime', 'drama', 'european']",tt7280898,6.8
ts55231,Abstract: The Art of Design,SHOW,2017,TV-14,['documentation'],tt6333098,8.4
tm285107,Victoria & Abdul,MOVIE,2017,PG-13,"['drama', 'history']",tt5816682,6.8
ts88783,Bakugan: Battle Planet,SHOW,2018,TV-Y7,"['scifi', 'animation', 'action', 'comedy', 'family', 'fantasy']",tt9527662,5.1
tm414962,May the Devil Take You,MOVIE,2018,R,"['thriller', 'horror']",tt8765496,5.9
ts57814,Kakegurui,SHOW,2017,TV-14,"['action', 'animation', 'drama', 'thriller']",tt7131720,7.2
ts113109,Numberblocks,SHOW,2017,TV-Y,['animation'],tt7978538,8.6
ts85138,Dogs,SHOW,2018,TV-PG,['documentation'],tt0262158,8
ts57424,The Forest,SHOW,2017,TV-MA,"['crime', 'thriller', 'drama', 'european']",tt6560040,7.2
tm240076,Buster's Mal Heart,MOVIE,2017,,"['thriller', 'drama', 'crime']",tt5833778,6.2
ts82281,Zoids Wild,SHOW,2018,TV-Y7,"['scifi', 'action', 'comedy', 'animation']",tt12317724,6
tm217228,Death Note,MOVIE,2017,NC-17,"['fantasy', 'horror', 'thriller', 'action', 'crime', 'drama']",tt1241317,4.5
ts77474,Mr. Sunshine,SHOW,2018,TV-MA,"['drama', 'action', 'history', 'romance', 'war']",tt7094780,8.7
tm244307,Bright,MOVIE,2017,R,"['thriller', 'fantasy', 'action', 'crime', 'scifi']",tt5519340,6.3
tm298846,The Incredible Jessica James,MOVIE,2017,,['comedy'],tt5990342,6.5
tm412623,The Kissing Booth,MOVIE,2018,,"['romance', 'comedy']",tt3799232,5.9
tm298339,Handsome Devil,MOVIE,2017,,"['drama', 'comedy', 'sport', 'european']",tt5016946,7
ts57964,Hotel Transylvania: The Series,SHOW,2017,TV-Y7,"['comedy', 'family', 'fantasy', 'horror', 'animation']",tt4858114,5.5
tm245176,Sand Castle,MOVIE,2017,,"['drama', 'action', 'war']",tt2582576,6.3
ts78298,My Mister,SHOW,2018,TV-14,"['drama', 'family']",tt7923710,9.2
ts83251,Magic for Humans,SHOW,2018,TV-14,"['comedy', 'reality']",tt8425308,7.1
ts55194,Bill Nye Saves the World,SHOW,2017,TV-14,['comedy'],tt6026278,3.5
ts84335,1983,SHOW,2018,TV-MA,"['drama', 'crime', 'thriller']",tt7371666,6.8
tm351101,Errementari: The Blacksmith and the Devil,MOVIE,2018,,"['drama', 'fantasy', 'horror', 'thriller', 'european']",tt5592878,6.4
tm299504,Holy Camp!,MOVIE,2017,,"['comedy', 'european']",tt5176252,6.2
tm321224,"Game Over, Man!",MOVIE,2018,R,"['comedy', 'action']",tt3317234,5.4
tm359978,Forgotten,MOVIE,2017,,"['thriller', 'horror', 'crime', 'scifi']",tt4236484,7.4
tm306301,Piercing,MOVIE,2018,R,"['thriller', 'horror']",tt6516314,5.5
ts57947,Unit 42,SHOW,2017,,"['crime', 'thriller', 'drama', 'european']",tt6136644,7
ts53936,Innocent,SHOW,2017,TV-14,"['drama', 'crime']",tt6478854,8.4
ts83763,Black Earth Rising,SHOW,2018,TV-MA,"['crime', 'thriller']",tt7660730,7.4
tm298084,On Body and Soul,MOVIE,2017,,"['fantasy', 'drama', 'romance']",tt5607714,7.5
tm244148,Mowgli: Legend of the Jungle,MOVIE,2018,PG-13,"['drama', 'fantasy']",tt2388771,6.5
